,input,output,gold,prefix
141,"When this study was removed from the analysis the heterogeneity was 0% and the result was significant (in favour of surgery) (2 studies, 136 participants: RR 0.74; 95% CI 0.64 to 0.85).There was a significant increase in recurrence in those who received sclerotherapy compared with surgery (3 studies, 196 participants: RR 9.37, 95% CI 1.83 to 48.4).","Cuando se eliminó esta estudio de heterogeneidad a lo 1%, la razón era significativa (en favor de la operación) (2 estudios, 136 participantes: RR 0,74; 95% CI 0,64 a 0.85); presentaban un aumento significativo en la relación entre el ceroterapia y la cleroterapia (7 estudios, 196 participantes: RR 9.37, 95% CI 1.83 a 48.4).","Las complicaciones posoperatorias como la infección y la fiebre, así como el costo y el tiempo hasta el retorno al trabajo fueron menos significativas en el grupo de aspiración y escleroterapia; sin embargo, la tasa de recurrencia fue mayor.",Simplify sentence from English to Spanish: 
142,Our search strategy identified 8 studies (580 participants) as eligible for inclusion in this review.,Nuestra estrategia de busca identificó 8 estudios (580 participantes) eligibles para incluirse en este revisión.,Se encontraron ocho estudios (con 580 participantes) que evluaron tres tratamientos diferentes.,Simplify sentence from English to Spanish: 
143,Preclinical studies have suggested that RIC may have beneficial effects in ischaemic stroke patients and those at risk of ischaemic stroke.,Los estudios preclinicos presentan sugerencias que LC puede tener efectos beneficios en los pacientes en el sarcomo ischaemico y los en riesgo de sarcomo ischaemico.,Los estudios han indicado que el CIR puede tener efectos beneficiosos en la prevención y el tratamiento del accidente cerebrovascular isquémico.,Simplify sentence from English to Spanish: 
144,To assess the effects of antibiotic prophylaxis for preventing surgical site infection (SSI) in people undergoing orthognathic surgery.,Se evalua las efectos de la prophylaxes antibióticos para prevenir la infección infeccable en las áreas cirugas (CIS) en personas osteos en la operación ciruga.,"Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
145,"For people undergoing orthognathic surgery, long term antibiotic prophylaxis decreases the risk of SSI compared with short-term antibiotic prophylaxis and the is uncertainty of whether short-term antibiotic prophylaxis decreases SSi risk relative to a single pre-operative dose of prophylactic antibiotics.","Para personas que es tratar de ciruga orthognatica, la prophylaxia antibiótico de larga luz de pesca reducirá el riesgo de SSE aproximadamente con la prophylaxia antibiótica de pesca a pesca a lenta sección, y la sospecha de si una prophylaxia antibiótico de pesca reducirá el riesgo de SSE relaciona con una dose preocupada de antibióticos prophyláticos.","En términos generales, los antibióticos a largo plazo reducen el riesgo de ISQ y hay dudas con respecto a los efectos de recibir una dosis preoperatoria de antibióticos versus antibióticos a corto plazo.",Simplify sentence from English to Spanish: 
146,"We included 13 trials involving a total of 16,112 participants.",Se incluyó 13 testigos en cinco de estudios que llevaron a 16112 participantes.,"En esta revisión, se incluyeron 13 ensayos con 16 112 participantes y antecedentes de cardiopatía coronaria o accidente cerebrovascular.",Simplify sentence from English to Spanish: 
147,The quality of the current evidence is very low.,La calidad de los descubrimientos actuales es muy baja.,"En general, la calidad de la evidencia para los resultados es muy baja.",Simplify sentence from English to Spanish: 
148,"Loop diuretics are indicated and used to treat hypertension, but a systematic review of their blood pressure-lowering efficacy or effectiveness in terms of reducing cardiovascular mortality or morbidity from randomized controlled trial (RCT) evidence has not been conducted.","Las diuresticas de capaz de inflatilizar el presión arterial son indicados y usadas para tratar el hypertensión, pero no ha sido estructurado sobre su éxito y su eficacia de saber en cuenta cuándo tienen la presión arterial o su eficacia en materia de reducción de mortalidad vascular o morbididad de evidencia cardiaca en una prueba razonada y controleda (RCT) de una razón más resolución comn.","Se utilizan con más frecuencia para reducir la retención de agua, pero también están indicados para disminuir la presión arterial elevada.",Simplify sentence from English to Spanish: 
149,Morphine is an effective analgesic for cancer pain.,El enfermero es un analgético efectivo para la dolor del cáncer.,La morfina administrada por vía oral produjo un buen alivio del dolor para la mayoría de los pacientes con dolor por cáncer moderado o intenso.,Simplify sentence from English to Spanish: 
150,"As tai chi involves exercise and can help in stress reduction, it may be effective in the primary prevention of CVD.","Como el tai chi implica el ejercicio y puede ayudar a reducir la estrés, puede ser efectivo en la prevención primaria de CVD.","Sin embargo, se considera que el riesgo de EC puede disminuir al cambiar varios comportamientos modificables que incluyen aumentar los niveles de ejercicios así como la relajación para reducir los niveles de estrés, y ambos están incluidos en el tai chi.",Simplify sentence from English to Spanish: 
151,Overall we judged the included studies to be at high risk of bias because the methods of randomisation and allocation concealment were poorly reported.,Pero en el general los estudios incluidos se comienzan a un alto riesgo de sera infraccionada ya que los métodos de arbitración y colchia fueron sencilmente informados.,"Por otro lado, la calidad de los estudios es por lo general baja y se podría desear más consistencia en el diseño de los estudios, y especialmente, en el informe de los estudios, que debe incluir el resultado del dolor reducido a niveles tolerables – dolor no peor que leve – para que los pacientes con cáncer no sufran molestias relacionadas con el dolor.",Simplify sentence from English to Spanish: 
152,"We searched the Cochrane Depression, Anxiety and Neurosis Review Group Specialised Register (CCDANCTR) (16 July 2014).","Buscámos el registro enregistrado al Grupo de Revistas del Cochrano, Anzio y Neurosis Semplice (CCDANCTR) (16 de julio de 2014).",Se utilizaron las bases de datos de búsqueda para encontrar estudios controlados aleatorizados sobre terapia psicológica individual administrada en contextos ambulatorios a adolescentes mayores y adultos con anorexia nerviosa (finalizada el 16 de julio 2014).,Simplify sentence from English to Spanish: 
153,The use of blunt needles will thus prevent one glove perforation in every six operations.,"El uso de nidos contraridos preocupará, de repente, una perforación de gusas en cada seis operaciones.","Por lo tanto, el uso de agujas con punta roma en seis cirugías prevendrá una perforación del guante.",Simplify sentence from English to Spanish: 
154,"For smokeless tobacco use, no difference was found between the skills-community arm and the control group at 42 weeks (RR 0.93, 95% CI 0.67 to 1.30), though a significant difference was observed between the skills-only arm and the control group (RR 0.57, 95% CI 0.39 to 0.85).","Para el uso de tabaco sin fumar, sin embargo, no se deban encontrar un nico cambio entre el arm de ámbito de la comunidad y el grupo controle en 42 semanas (RR 0.93, 95% CI 0.67 a 1.30), aunque se observa una diferencia significativa entre el arm de ámbito nico y el grupo control (RR 0.57, 95% CI 0.39 a 0.85).","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
