,input,output,gold,prefix
149,Morphine is an effective analgesic for cancer pain.,La morphina es un antidepresivo para prevenir el dolor por cáncer.,La morfina administrada por vía oral produjo un buen alivio del dolor para la mayoría de los pacientes con dolor por cáncer moderado o intenso.,Simplify sentence from English to Spanish: 
150,"As tai chi involves exercise and can help in stress reduction, it may be effective in the primary prevention of CVD.","El tai chi, como el ejercicio, puede ser efectivo en la prevención primaria de la EPOC.","Sin embargo, se considera que el riesgo de EC puede disminuir al cambiar varios comportamientos modificables que incluyen aumentar los niveles de ejercicios así como la relajación para reducir los niveles de estrés, y ambos están incluidos en el tai chi.",Simplify sentence from English to Spanish: 
151,Overall we judged the included studies to be at high risk of bias because the methods of randomisation and allocation concealment were poorly reported.,El riesgo de sesgo fue alto y tena un alto riesgo de sesgo debido a que los métodos de asignación y asignación de los estudios fueron mal informados.,"Por otro lado, la calidad de los estudios es por lo general baja y se podría desear más consistencia en el diseño de los estudios, y especialmente, en el informe de los estudios, que debe incluir el resultado del dolor reducido a niveles tolerables – dolor no peor que leve – para que los pacientes con cáncer no sufran molestias relacionadas con el dolor.",Simplify sentence from English to Spanish: 
152,"We searched the Cochrane Depression, Anxiety and Neurosis Review Group Specialised Register (CCDANCTR) (16 July 2014).",Se buscaron bsquedas en la literatura el 16 de julio 2014.,Se utilizaron las bases de datos de búsqueda para encontrar estudios controlados aleatorizados sobre terapia psicológica individual administrada en contextos ambulatorios a adolescentes mayores y adultos con anorexia nerviosa (finalizada el 16 de julio 2014).,Simplify sentence from English to Spanish: 
153,The use of blunt needles will thus prevent one glove perforation in every six operations.,El uso de agujas con agujas más baja previene cada seis operaciones en las que puede sufrir una perforación de la aguja.,"Por lo tanto, el uso de agujas con punta roma en seis cirugías prevendrá una perforación del guante.",Simplify sentence from English to Spanish: 
154,"For smokeless tobacco use, no difference was found between the skills-community arm and the control group at 42 weeks (RR 0.93, 95% CI 0.67 to 1.30), though a significant difference was observed between the skills-only arm and the control group (RR 0.57, 95% CI 0.39 to 0.85).","Además, no se encontró diferencias entre el brazo de habilidades-comunidad y el brazo de control a las 42 semanas (por lo tanto, no se encontraron diferencias significativas entre el brazo de habilidades sola y el brazo de control).","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
155,"We also searched specific websites, such as www.indmed.nic.in, www.cochrane-sadcct.org and www.Clinicaltrials.gov (October 2014).","En los que se realizaron bsquedas de estudios no publicados (en curso de 2013), se encontraron pruebas de estudios que se realizaron entre 2001 y octubre 2014.",La evidencia está actualizada hasta junio de 2014.,Simplify sentence from English to Spanish: 
156,"As an attempt to avoid possible detrimental effects on the oocytes from long exposure to sperm, the brief co-incubation insemination protocol was developed.",El protocolo de inserción de coadición breve desarrolló como tratamiento para evitar otras perfecciones.,El acortamiento del tiempo de coincubación de los ovocitos y los espermatozoides pudiera mejorar los resultados de la FIV al reducir el efecto perjudicial de las EOR sobre los cigotos y la calidad de los embriones.,Simplify sentence from English to Spanish: 
157,The results show that blood-stage vaccines may play a role and merit further development.,La vacuna de estadio de sangre podra ser un fármaco y la calidad de vida de los individuos es baja y muy baja.,Actualmente se investigan activamente las vacunas contra el estadio en sangre.,Simplify sentence from English to Spanish: 
158,Pharmacological interventions appear to have a bridging role and long-term catheter survival may be improved by fibrin sheath disruption and is probably superior following catheter exchange.,Las intervenciones farmacológicas parecen tener una función y la supervivencia a largo plazo puede mejorar mediante el removilización de las heridas fibrinas y probablemente se basa en los cambios del tipo de trabajo de flujo.,La permeabilidad del catéter a las dos semanas probablemente es mejor luego de la eliminación de la vaina de fibrina o el intercambio del catéter en comparación con el agente trombolítico.,Simplify sentence from English to Spanish: 
159,Due to the limited evidence available currently no conclusions can be drawn as to the effectiveness of tai chi on CVD risk factors.,"Debido a la falta de los datos disponibles actualmente, no se puede tener conclusiones sobre la efectividad del tai chi en los factores de riesgo de TDC.","Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
160,There is no evidence favouring any of these approaches with respect to dialysis adequacy or risk of adverse events.,No existe evidencia que favorece cualquier de las intervenciones con respecto a la calidad de vida u el efecto del apoyo en ninguno de los ambos enfoques con respecto a la adecuación de la diálisis.,Actualmente hay evidencia insuficiente a favor de cualquier técnica en cuanto a la adecuación de la diálisis o el riesgo reducido de eventos adversos.,Simplify sentence from English to Spanish: 
161,Insufficient power was problematic for the majority of trials.,El poder insuficiente fue posible para la mayora de los ensayos.,Estos ensayos tuvieron algunas limitaciones: fueron pequeños y a menudo perdieron muchos pacientes.,Simplify sentence from English to Spanish: 
162,Brain tumour surgery usually is carried out with the patient under general anaesthesia.,Esta ciruga se realiza por primera vez con el paciente.,La cirugía por un tumor cerebral se realiza con mayor frecuencia con el paciente dormido y se utilizan agentes inyectables o gases.,Simplify sentence from English to Spanish: 
163,Statins consistently lower death and major cardiovascular events by 20% in people with CKD not requiring dialysis.,Los estatinas mejoras segn los comns en el 20% en los pacientes con TN que no requiere diálisis.,Se encontró que las estatinas redujeron el riesgo de muerte y los eventos cardíacos graves en un 20%.,Simplify sentence from English to Spanish: 
